addr,x,y,null,null.1
60000098:,000224b0,003f0a94,.$....?.,
60000098:,0001c2b8,003ec900,......>.,
60000098:,0001ca94,003ed5b4,......>.,
60000098:,00024994,003ea290,.I....>.,
60000098:,0002e13c,003e10dc,<.....>.,
60000098:,0002d970,003de104,p.....=.,
60000098:,000326d0,003e6e18,.&...n>.,
60000098:,0003b424,003e9e08,$.....>.,
60000098:,000393f8,003ea3ec,......>.,
60000098:,0003c3b0,003eea00,......>.,
60000098:,000373f0,003ec1e4,.s....>.,
60000098:,0003c194,003eb4c8,......>.,
60000098:,000374a0,003ece94,.t....>.,
60000098:,000396c4,003eaf74,....t.>.,
60000098:,0003a9dc,003e806c,....l.>.,
60000098:,0003bd20,003eaf48,...H.>.,
60000098:,0003baa4,003e83c8,......>.,
60000098:,0003c7a4,003e894c,....L.>.,
60000098:,0003ef0c,003ea3e8,......>.,
60000098:,00041b8c,003f1e44,....D.?.,
60000098:,0003fc38,003f3c08,8....<?.,
60000098:,00044938,003ecb10,8I....>.,
60000098:,0004d488,003e9f14,......>.,
60000098:,0004b4b4,003e8ee0,......>.,
60000098:,00049f14,003e9bbc,......>.,
60000098:,00049a78,003ec17c,x...|.>.,
60000098:,0004d110,003efce8,......>.,
60000098:,0004fcd4,003e9f98,......>.,
60000098:,0005dee4,003e11b0,......>.,
60000098:,00061a4c,003dac74,L...t.=.,
60000098:,0005d5cc,003daf50,....P.=.,
60000098:,0006f9f4,003d5c70,....p\=.,
60000098:,000743f4,003cbbe0,.C....<.,
60000098:,00071794,003c373c,....<7<.,
60000098:,00079878,003bb390,x.....;.,
60000098:,00073164,003affe4,d1....:.,
60000098:,00075fa8,003a6db8,._...m:.,
60000098:,0007cab0,0039b950,....P.9.,
60000098:,00089828,003a2098,(....,:.
60000098:,0008e3a4,003a5ec4,.....^:.,
60000098:,0008ed70,003a031c,p.....:.,
60000098:,0008eafc,003a9730,....0.:.,
60000098:,00093fb4,003a9f04,.?....:.,
60000098:,00093c74,003b0954,t<..T.;.,
60000098:,00091eac,003b44ac,.....D;.,
60000098:,00091a04,003b1ed8,......;.,
60000098:,00090a18,003b4214,.....B;.,
60000098:,0008f490,003b5aec,.....Z;.,
60000098:,00091f94,003ac8dc,......:.,
60000098:,0009061c,003b0390,......;.,
60000098:,0008fde8,003b152c,"....,.;.",
60000098:,00096de8,003bb430,.m..0.;.,
60000098:,0009697c,003bbc8c,|i....;.,
60000098:,0009805c,003c2e50,\...P.<.,
60000098:,00096e38,003bbc70,8n..p.;.,
60000098:,000934bc,003c1d48,.4..H.<.,
60000098:,00090fa8,003c3464,....d4<.,
