addr,x,y,null,null.1
60000098:,0005eacc,00391e30,....0.9.,
60000098:,0005e7f8,00392014,.....,9.
60000098:,0005e7f8,00392014,.....,9.
60000098:,0005e7f8,00392014,.....,9.
60000098:,0005e5ac,00392298,".....""9.",
60000098:,0005e5ac,00392298,".....""9.",
60000098:,0005e8f8,00392368,....h,
60000098:,0005e8f8,00392368,....h,
60000098:,0005ec54,003923e4,T....,
60000098:,0005ecfc,0039208c,.....,9.
60000098:,0005ee20,00391d54,...T.9.,
60000098:,0005ee20,00391d54,...T.9.,
60000098:,0005ed9c,003919f4,......9.,
60000098:,0005ec28,00391d08,(.....9.,
60000098:,0005ec28,00391d08,(.....9.,
60000098:,0005ead8,0039202c,"....,",9.
60000098:,0005e870,00392294,"p....""9.",
60000098:,0005ebd0,003922e8,".....""9.",
60000098:,0005ebd0,003922e8,".....""9.",
60000098:,0005eee0,00392170,....p!9.,
60000098:,0005f02c,00392494,",....$9.",
60000098:,0005f02c,00392494,",....$9.",
60000098:,0005f1ec,0039277c,....|'9.,
60000098:,0005f0ec,00392438,....8$9.,
60000098:,0005f0ec,00392438,....8$9.,
60000098:,0005f2ac,00392720,....,'9.
60000098:,0005f328,003923c0,(....,
60000098:,0005efc4,00392418,.....$9.,
60000098:,0005efc4,00392418,.....$9.,
60000098:,0005ecac,003922a0,".....""9.",
60000098:,0005ecac,003922a0,".....""9.",
60000098:,0005ef94,003920dc,.....,9.
60000098:,0005ef94,003920dc,.....,9.
60000098:,0005edd0,00391df0,......9.,
60000098:,0005edd0,00391df0,......9.,
60000098:,0005edd0,00391df0,......9.,
60000098:,0005edd0,00391df0,......9.,
60000098:,0005ea70,00391e70,p...p.9.,
60000098:,0005ed28,00391c64,(...d.9.,
60000098:,0005ed28,00391c64,(...d.9.,
60000098:,0005eec0,00391960,....`.9.,
60000098:,0005f17c,00391b64,|...d.9.,
60000098:,0005f274,00391820,t...,.9.
60000098:,0005f274,00391820,t...,.9.
60000098:,0005f434,00391b08,4.....9.,
60000098:,0005f798,00391ad8,......9.,
60000098:,0005f798,00391ad8,......9.,
60000098:,0005f430,00391aac,0.....9.,
60000098:,0005f204,00391808,......9.,
60000098:,0005f204,00391808,......9.,
60000098:,0005ef7c,00391a50,|...P.9.,
60000098:,0005ec78,003918b4,x.....9.,
60000098:,0005eadc,003915b0,......9.,
60000098:,0005eadc,003915b0,......9.,
60000098:,0005eddc,00391748,....H.9.,
60000098:,0005f0dc,003918e0,......9.,
60000098:,0005f0dc,003918e0,......9.,
60000098:,0005f1ac,00391590,......9.,
60000098:,0005f31c,00391278,....x.9.,
60000098:,0005f680,00391248,....H.9.,
60000098:,0005f680,00391248,....H.9.,
60000098:,0005f680,00391248,....H.9.,
60000098:,0005f530,0039156c,0...l.9.,
60000098:,0005f530,0039156c,0...l.9.,
60000098:,0005f530,0039156c,0...l.9.,
60000098:,0005f884,00391614,......9.,
60000098:,0005f884,00391614,......9.,
60000098:,0005f884,00391614,......9.,
60000098:,0005f858,00391978,X...x.9.,
60000098:,0005f5d0,0039172c,"....,.9.",
60000098:,0005f5d0,0039172c,"....,.9.",
60000098:,0005f5fc,00391a90,......9.,
60000098:,0005f3b0,00391808,......9.,
60000098:,0005f3b0,00391808,......9.,
60000098:,0005f6fc,00391730,....0.9.,
60000098:,0005f894,0039142c,"....,.9.",
60000098:,0005fbd4,00391528,....(.9.,
60000098:,0005fbd4,00391528,....(.9.,
60000098:,0005f87c,003915d4,|.....9.,
60000098:,0005fbb0,003916f8,......9.,
60000098:,0005fbb0,003916f8,......9.,
60000098:,0005fadc,00391a44,....D.9.,
60000098:,0005fe40,00391a14,@.....9.,
60000098:,0005fe40,00391a14,@.....9.,
60000098:,0005fcf0,00391d38,....8.9.,
60000098:,0005f990,00391cb8,......9.,
60000098:,0005fab4,00391980,......9.,
60000098:,0005fab4,00391980,......9.,
60000098:,0005fe00,003918a8,......9.,
60000098:,0005fbf4,003915ec,......9.,
60000098:,0005fbf4,003915ec,......9.,
60000098:,0005ff58,00391614,X.....9.,
60000098:,0005ff58,00391614,X.....9.,
